Altitude, Acc_X, Acc_Y, Acc_Z
-0.31,-0.02,0.00,0.00
-0.31,-0.02,0.00,0.00
-0.31,-0.02,0.01,-0.00
-0.31,-0.02,0.01,-0.00
-0.31,-0.02,0.01,-0.01
-0.31,-0.02,0.00,-0.00
-0.30,-0.02,0.00,-0.00
-0.30,-0.02,0.00,0.00
-0.30,-0.01,0.01,0.00
-0.24,-0.02,0.00,-0.00
-0.24,-0.02,0.00,-0.00
-0.24,-0.02,0.01,0.00
-0.24,-0.01,0.00,-0.01
-0.26,-0.03,0.01,-0.00
-0.26,-0.02,0.01,0.00
-0.24,-0.02,0.00,0.00
-0.24,-0.02,-0.00,-0.00
-0.26,-0.02,0.01,0.00
-0.26,-0.02,0.00,0.00
-0.26,-0.02,0.00,-0.00
-0.26,-0.02,0.01,-0.00
-0.26,-0.02,0.01,-0.00
-0.26,-0.02,0.01,0.00
-0.26,-0.02,0.00,0.00
-0.27,-0.03,0.00,0.00
-0.27,-0.02,0.00,0.00
-0.27,-0.02,0.01,0.00
-0.27,-0.02,0.00,-0.00
-0.29,-0.02,0.01,-0.00
-0.29,-0.03,0.01,-0.00
-0.29,-0.02,0.01,-0.00
-0.29,-0.02,0.01,0.00
-0.29,-0.02,0.00,0.00
-0.29,-0.01,0.01,-0.00
-0.29,-0.02,0.01,-0.00
-0.29,-0.02,0.00,0.00
-0.30,-0.02,0.01,-0.00
-0.30,-0.01,0.00,0.00
-0.30,-0.02,0.00,-0.00
-0.31,-0.02,0.00,0.00
-0.31,-0.02,0.01,-0.00
-0.31,-0.02,0.01,-0.00
-0.31,-0.03,0.01,0.00
-0.31,-0.02,0.01,-0.00
-0.31,-0.02,0.01,-0.00
-0.33,-0.02,0.00,-0.00
-0.33,-0.02,0.01,0.00
-0.33,-0.02,0.01,-0.00
-0.33,-0.01,0.00,-0.00
-0.33,-0.02,0.00,-0.00
-0.33,-0.02,0.01,-0.00
-0.33,-0.02,0.01,-0.00
-0.34,-0.02,0.01,0.00
-0.34,-0.02,0.00,-0.00
-0.35,-0.02,0.00,-0.00
-0.35,-0.02,0.00,0.00
-0.35,-0.02,0.00,0.00
-0.35,-0.02,0.00,0.00
-0.34,-0.02,0.01,0.00
-0.34,-0.02,0.01,0.00
-0.33,-0.02,0.00,-0.01
-0.33,-0.02,0.01,0.00
-0.33,-0.02,0.01,-0.00
-0.33,-0.01,-0.00,-0.00
-0.30,-0.02,0.00,0.00
-0.30,-0.02,0.01,-0.00
-0.30,-0.02,0.01,0.00
-0.30,-0.02,0.01,0.00
-0.30,-0.02,0.00,0.00
-0.29,-0.02,0.01,-0.00
-0.29,-0.01,0.01,-0.00
-0.31,-0.03,0.00,0.00
-0.31,-0.02,0.00,-0.01
-0.30,-0.02,0.01,0.00
-0.30,-0.02,0.00,0.00
-0.30,-0.01,0.01,0.00
-0.30,-0.03,0.01,0.00
-0.26,-0.02,-0.00,-0.00
-0.26,-0.02,0.01,0.00
-0.26,-0.02,0.00,-0.00
-0.24,-0.02,0.01,0.00
-0.24,-0.01,0.00,-0.00
-0.23,-0.02,0.01,-0.00
-0.23,-0.02,0.00,-0.00
-0.23,-0.02,0.01,-0.00
-0.23,-0.02,0.01,-0.00
-0.26,-0.02,0.00,0.00
-0.26,-0.02,0.01,-0.00
-0.24,-0.02,0.00,-0.00
-0.24,-0.02,0.01,-0.00
-0.24,-0.02,0.00,-0.00
-0.24,-0.02,0.01,-0.00
-0.23,-0.02,0.01,-0.01
-0.23,-0.01,0.01,-0.00
-0.23,-0.02,0.01,0.00
-0.24,-0.02,0.01,-0.00
-0.24,-0.02,0.01,-0.00
-0.20,-0.02,0.01,-0.00
-0.20,-0.02,0.00,-0.00
-0.24,-0.02,0.01,0.01
-0.24,-0.02,0.01,-0.00
-0.22,-0.02,0.00,-0.00
-0.22,-0.02,0.01,-0.00
-0.22,-0.02,0.01,-0.00
-0.22,-0.02,0.01,-0.00
-0.22,-0.02,0.01,0.00
-0.22,-0.02,0.00,-0.00
-0.22,-0.02,0.00,0.00
-0.22,-0.01,0.01,0.01
-0.22,-0.02,0.01,0.00
-0.22,-0.01,0.01,-0.00
-0.22,-0.02,0.01,0.00
-0.22,-0.02,0.00,0.00
-0.22,-0.02,0.00,0.00
-0.22,-0.02,0.00,0.00
-0.22,-0.02,0.00,0.00
-0.22,-0.01,0.01,0.00
-0.22,-0.02,0.01,0.01
-0.23,-0.02,0.01,-0.01
-0.23,-0.02,0.01,-0.00
-0.19,-0.02,0.01,-0.00
-0.19,-0.02,0.00,-0.00
-0.19,-0.01,0.00,0.00
-0.19,-0.02,0.00,0.00
-0.19,-0.02,0.01,0.00
-0.22,-0.02,0.01,0.00
-0.22,-0.01,0.00,0.00
-0.18,-0.01,0.00,0.00
-0.18,-0.02,0.01,0.00
-0.23,-0.02,0.01,-0.00
-0.23,-0.02,0.01,-0.00
-0.23,-0.01,0.01,0.00
-0.23,-0.02,0.01,-0.00
-0.23,-0.02,0.00,0.00
-0.23,-0.02,0.01,0.00
-0.23,-0.02,0.01,0.00
-0.18,-0.01,0.00,0.00
-0.18,-0.01,0.01,0.00
-0.18,-0.02,0.01,0.00
-0.18,-0.02,0.01,-0.00
-0.18,-0.01,0.01,0.01
-0.18,-0.01,0.00,0.00
-0.18,-0.02,0.01,0.00
-0.18,-0.02,0.01,-0.00
-0.17,-0.02,0.01,0.00
-0.17,-0.02,0.01,0.00
-0.17,-0.01,0.01,0.00
-0.17,-0.02,0.01,-0.00
-0.17,-0.02,0.00,0.01
-0.17,-0.02,0.01,0.00
-0.17,-0.02,0.01,-0.00
-0.17,-0.02,0.00,0.01
-0.17,-0.02,0.00,0.00
-0.17,-0.02,0.01,-0.00
-0.17,-0.02,0.00,-0.00
-0.17,-0.02,0.00,0.00
-0.17,-0.02,0.01,-0.00
-0.17,-0.02,0.01,0.00
-0.17,-0.01,0.01,0.00
-0.17,-0.02,0.01,0.00
-0.17,-0.02,0.00,-0.00
-0.17,-0.01,0.00,-0.00
-0.17,-0.02,0.00,-0.00
-0.17,-0.02,0.01,-0.00
-0.13,-0.02,0.00,0.00
-0.13,-0.02,0.01,-0.00
-0.13,-0.02,0.01,0.00
-0.13,-0.02,0.00,-0.00
-0.13,-0.02,0.01,-0.00
-0.13,-0.01,0.01,-0.00
-0.13,-0.02,0.01,0.00
-0.13,-0.01,0.01,0.00
-0.13,-0.02,0.01,-0.00
-0.13,-0.02,0.01,-0.00
-0.15,-0.02,0.01,-0.00
-0.15,-0.02,0.01,0.00
-0.16,-0.02,0.01,0.00
-0.16,-0.01,0.01,-0.00
-0.16,-0.02,0.01,-0.00
-0.15,-0.02,0.00,0.00
-0.15,-0.01,0.01,-0.00
-0.12,-0.01,0.01,0.01
-0.12,-0.02,0.00,0.00
-0.14,-0.02,0.01,0.00
-0.14,-0.02,0.00,0.00
-0.14,-0.02,0.01,-0.00
-0.14,-0.02,0.01,-0.00
-0.12,-0.02,0.01,0.00
-0.12,-0.02,0.01,-0.00
-0.12,-0.03,0.01,0.00
-0.12,-0.02,0.01,0.00
-0.14,-0.02,0.00,0.01
-0.14,-0.01,0.00,0.00
-0.14,-0.01,-0.00,0.01
-0.14,-0.02,0.00,0.01
-0.14,-0.02,0.01,0.02
